"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2002";107135;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2003";106345;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2004";105584;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2005";104594;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2006";103875;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2007";103007;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2008";102561;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2009";102015;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2010";102509;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2011";101789;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2012";101177;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2013";100407;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2014";99967;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2015";99258;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2016";98583;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2017";98018;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2018";97295;"osoba";"";
1002000;"Powiat kutnowski";"ogółem";"ogółem";"2019";;"osoba";"n";
1003000;"Powiat łaski";"ogółem";"ogółem";"2002";51300;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2003";51241;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2004";51090;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2005";50987;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2006";50792;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2007";50813;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2008";50770;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2009";50808;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2010";50905;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2011";50725;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2012";50651;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2013";50687;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2014";50551;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2015";50282;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2016";50285;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2017";50224;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2018";50103;"osoba";"";
1003000;"Powiat łaski";"ogółem";"ogółem";"2019";;"osoba";"n";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2002";54757;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2003";54482;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2004";54018;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2005";53589;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2006";53317;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2007";52849;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2008";52607;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2009";52420;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2010";52570;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2011";52329;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2012";51980;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2013";51673;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2014";51323;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2015";51062;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2016";50769;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2017";50527;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2018";50143;"osoba";"";
1004000;"Powiat łęczycki";"ogółem";"ogółem";"2019";;"osoba";"n";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2002";83584;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2003";83155;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2004";82767;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2005";82511;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2006";82195;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2007";81784;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2008";81457;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2009";81151;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2010";81241;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2011";80996;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2012";80679;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2013";80329;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2014";79951;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2015";79631;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2016";79340;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2017";78994;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2018";78616;"osoba";"";
1005000;"Powiat łowicki";"ogółem";"ogółem";"2019";;"osoba";"n";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2002";62801;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2003";63334;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2004";63859;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2005";64384;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2006";64793;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2007";65368;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2008";66020;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2009";66807;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2010";67987;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2011";68671;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2012";69300;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2013";69759;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2014";70132;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2015";70430;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2016";70796;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2017";71182;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2018";71705;"osoba";"";
1006000;"Powiat łódzki wschodni";"ogółem";"ogółem";"2019";;"osoba";"n";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2002";79606;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2003";79373;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2004";79067;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2005";78850;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2006";78594;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2007";78473;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2008";78512;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2009";78362;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2010";78810;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2011";78522;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2012";78234;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2013";78057;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2014";77771;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2015";77457;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2016";77203;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2017";76984;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2018";76623;"osoba";"";
1007000;"Powiat opoczyński";"ogółem";"ogółem";"2019";;"osoba";"n";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2002";119909;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2003";119649;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2004";119473;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2005";119172;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2006";119078;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2007";119110;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2008";119127;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2009";119060;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2010";120003;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2011";120016;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2012";119757;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2013";119672;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2014";119582;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2015";119518;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2016";119299;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2017";119285;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2018";119289;"osoba";"";
1008000;"Powiat pabianicki";"ogółem";"ogółem";"2019";;"osoba";"n";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2002";54342;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2003";54073;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2004";53752;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2005";53453;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2006";53283;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2007";53140;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2008";52979;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2009";52750;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2010";53037;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2011";52877;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2012";52700;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2013";52533;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2014";52293;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2015";52023;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2016";52003;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2017";51851;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2018";51597;"osoba";"";
1009000;"Powiat pajęczański";"ogółem";"ogółem";"2019";;"osoba";"n";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2002";90259;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2003";90217;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2004";90106;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2005";90197;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2006";90261;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2007";90392;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2008";90394;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2009";90462;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2010";91401;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2011";91476;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2012";91520;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2013";91618;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2014";91534;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2015";91283;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2016";91334;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2017";91301;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2018";91315;"osoba";"";
1010000;"Powiat piotrkowski";"ogółem";"ogółem";"2019";;"osoba";"n";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2002";43144;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2003";42844;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2004";42595;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2005";42359;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2006";42192;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2007";41905;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2008";41850;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2009";41618;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2010";42239;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2011";42026;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2012";41881;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2013";41871;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2014";41788;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2015";41679;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2016";41484;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2017";41380;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2018";41205;"osoba";"";
1011000;"Powiat poddębicki";"ogółem";"ogółem";"2019";;"osoba";"n";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2002";120328;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2003";120091;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2004";119598;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2005";119123;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2006";118623;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2007";118249;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2008";117831;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2009";117431;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2010";117764;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2011";117266;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2012";116881;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2013";116316;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2014";115832;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2015";115125;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2016";114336;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2017";113923;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2018";113315;"osoba";"";
1012000;"Powiat radomszczański";"ogółem";"ogółem";"2019";;"osoba";"n";
1013000;"Powiat rawski";"ogółem";"ogółem";"2002";49979;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2003";49825;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2004";49677;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2005";49484;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2006";49401;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2007";49286;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2008";49295;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2009";49053;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2010";49840;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2011";49764;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2012";49612;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2013";49577;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2014";49419;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2015";49239;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2016";49081;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2017";48997;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2018";48808;"osoba";"";
1013000;"Powiat rawski";"ogółem";"ogółem";"2019";;"osoba";"n";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2002";122560;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2003";122185;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2004";121676;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2005";121260;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2006";120795;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2007";120351;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2008";120219;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2009";119916;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2010";120943;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2011";120699;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2012";120410;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2013";120057;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2014";119622;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2015";119268;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2016";119009;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2017";118692;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2018";118240;"osoba";"";
1014000;"Powiat sieradzki";"ogółem";"ogółem";"2019";;"osoba";"n";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2002";38433;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2003";38289;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2004";37994;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2005";37888;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2006";37765;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2007";37701;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2008";37644;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2009";37604;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2010";38276;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2011";38234;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2012";38313;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2013";38292;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2014";38198;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2015";38177;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2016";38198;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2017";38224;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2018";38195;"osoba";"";
1015000;"Powiat skierniewicki";"ogółem";"ogółem";"2019";;"osoba";"n";
1016000;"Powiat tomaszowski";"ogółem";"ogółem";"2002";122175;"osoba";"";
1016000;"Powiat tomaszowski";"ogółem";"ogółem";"2003";121804;"osoba";"";
1016000;"Powiat tomaszowski";"ogółem";"ogółem";"2004";121447;"osoba";"";
1016000;"Powiat tomaszowski";"ogółem";"ogółem";"2005";121159;"osoba";"";
1016000;"Powiat tomaszowski";"ogółem";"ogółem";"2006";120887;"osoba";"";
1016000;"Powiat tomaszowski";"ogółem";"ogółem";"2007";120584;"osoba";"";
1016000;"Powiat tomaszowski";"ogółem";"ogółem";"2008";120386;"osoba";"";
1016000;"Powiat tomaszowski";"ogółem";"ogółem";"2009";120132;"osoba";"";
