"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2011";13,99;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2012";8,93;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2013";14,10;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2014";7,70;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2015";6,44;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2016";10,35;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2017";14,28;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2018";15,64;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2011";11,8;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2012";8,0;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2013";12,4;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2014";8,2;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2015";6,8;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2016";10,1;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2017";14,9;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2018";14,0;"osoba";"";
1007000;"Powiat opoczyński";"ofiary śmiertelne na 100 wypadków";"2019";;"osoba";"n";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2002";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2003";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2004";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2005";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2006";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2007";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2008";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2009";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2010";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2011";209,41;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2012";231,50;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2013";217,09;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2014";154,79;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2015";189,46;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2016";173,02;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2017";170,36;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2018";184,73;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 tys. pojazdów";"2019";;"osoba";"n";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2002";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2003";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2004";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2005";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2006";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2007";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2008";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2009";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2010";;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2011";110,8;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2012";133,0;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2013";127,0;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2014";113,7;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2015";141,9;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2016";126,6;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2017";136,5;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2018";131,4;"osoba";"";
1007000;"Powiat opoczyński";"ranni na 100 wypadków";"2019";;"osoba";"n";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2011";120,1;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2012";104,2;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2013";103,6;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2014";112,0;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2015";102,1;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2016";121,4;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2017";93,9;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2018";62,9;"osoba";"";
1008000;"Powiat pabianicki";"wypadki drogowe na 100 tys. ludności";"2019";;"osoba";"n";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2002";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2003";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2004";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2005";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2006";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2007";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2008";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2009";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2010";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2011";21,52;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2012";18,21;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2013";8,79;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2014";10,90;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2015";10,52;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2016";15,65;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2017";4,31;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2018";6,31;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. pojazdów";"2019";;"osoba";"n";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2011";13,34;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2012";11,67;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2013";5,85;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2014";7,53;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2015";7,53;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2016";11,72;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2017";3,35;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2018";5,03;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 tys. ludności";"2019";;"osoba";"n";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2002";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2003";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2004";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2005";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2006";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2007";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2008";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2009";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2010";;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2011";11,1;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2012";11,2;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2013";5,6;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2014";6,7;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2015";7,4;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2016";9,7;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2017";3,6;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2018";8,0;"osoba";"";
1008000;"Powiat pabianicki";"ofiary śmiertelne na 100 wypadków";"2019";;"osoba";"n";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2002";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2003";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2004";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2005";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2006";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2007";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2008";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2009";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2010";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2011";190,98;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2012";162,59;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2013";174,60;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2014";176,78;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2015";161,27;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2016";180,00;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2017";142,31;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2018";84,10;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 tys. pojazdów";"2019";;"osoba";"n";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2002";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2003";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2004";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2005";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2006";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2007";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2008";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2009";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2010";;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2011";98,6;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2012";100,0;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2013";112,1;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2014";109,0;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2015";113,1;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2016";111,0;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2017";117,9;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2018";106,7;"osoba";"";
1008000;"Powiat pabianicki";"ranni na 100 wypadków";"2019";;"osoba";"n";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2002";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2003";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2004";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2005";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2006";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2007";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2008";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2009";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2010";;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2011";77,4;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2012";85,3;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2013";66,6;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2014";74,4;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2015";99,7;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2016";117,5;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2017";98,3;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2018";102,5;"osoba";"";
1009000;"Powiat pajęczański";"wypadki drogowe na 100 tys. ludności";"2019";;"osoba";"n";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2002";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2003";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2004";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2005";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2006";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2007";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2008";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2009";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2010";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2011";18,35;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2012";10,21;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2013";14,86;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2014";12,03;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2015";23,30;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2016";11,17;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2017";13,03;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2018";12,61;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. pojazdów";"2019";;"osoba";"n";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2002";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2003";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2004";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2005";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2006";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2007";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2008";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2009";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2010";;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2011";13,21;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2012";7,59;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2013";11,41;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2014";9,54;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2015";19,18;"osoba";"";
1009000;"Powiat pajęczański";"ofiary śmiertelne na 100 tys. ludności";"2016";9,63;"osoba";"";
